de	The name of the Latin script letter D/d.	/de/
primo	cousin (of male or unspecified gender)	/ˈpɾimo/
manejar	to handle	/maneˈxaɾ/
primeros	former (in contrast to the latter)/ first/ first one	/pɾiˈmeɾo/
acto	act (something done)	/ˈaɡto/
poniendo	to put/ to put up/ to place/ to lay	/poˈneɾ/
números	number (counting)	/ˈnumeɾo/
kilómetros	kilometre/ kilometer (US)	/kiˈlometɾo/
andy
llevará	to take somewhere (most of the time away from the speaker)	/ʝeˈbaɾ/
rachel
niñas	child/ boy	/ˈniɲo/
premio	prize/ award (honour or reward)	/ˈpɾemjo/
internet	internet	/inteɾˈnet/
harías	to do	/aˈθeɾ/
inútil	useless/ pointless	/iˈnutil/
domingo	Sunday	/doˈminɡo/
tomas	to take	/toˈmaɾ/
sensación	sensation	/sensaˈθjon/
alcohol	alcohol	/alˈkol/
tercera	third	/teɾˈθeɾo/
agentes	agent	/aˈxente/
disculpas	to excuse/ forgive/ pardon	/diskulˈpaɾ/
antiguo	old/ former/ erstwhile/ quondam/ one-time/ onetime	/anˈtiɡwo/
guapa	good-looking/ handsome/ pretty (describes a man or a woman)	/ˈɡwapo/
asustado	to scare/ to frighten/ to spook	/asusˈtaɾ/
puedan	to be able to/ can	/poˈdeɾ/
sexy	alternative form of sexi	/ˈseɡsi/
genio	genius	/ˈxenjo/
recuperar	to recover	/rekupeˈɾaɾ/
creemos	to create	/kɾeˈaɾ/
lengua	tongue (organ)	/ˈlenɡwa/
ladrón	thievish	/laˈdɾon/
intenté	to try/ to attempt/ especially: to strain or put forth effort in…	/intenˈtaɾ/
examen	exam/ examination/ test	/eɡˈsamen/
deprisa	quickly/ hurriedly	/deˈpɾisa/
montaña	mountain	/monˈtaɲa/
durmiendo	to sleep	/doɾˈmiɾ/
disparar	to shoot/ to fire (e.g. a weapon/ a rocket)	/dispaˈɾaɾ/
entrenador	trainer	/entɾenaˈdoɾ/
queso	cheese	/ˈkeso/
entero	whole/ entire	/enˈteɾo/
papeles	paper	/paˈpel/
pones	to put/ to put up/ to place/ to lay	/poˈneɾ/
modelo	model (a successful example to be copied)	/moˈdelo/
fútbol	football (soccer)	/ˈfudbol/
detener	to detain	/deteˈneɾ/
lados	side	/ˈlado/
miembros	member (one who belongs to a group)	/ˈmjembɾo/
sábado	Saturday	/ˈsabado/
pongo	to put/ to put up/ to place/ to lay	/poˈneɾ/
mataron	to kill/ slay	/maˈtaɾ/
vuelvas	to return/ to revert/ to get back	/bolˈbeɾ/
talento	talent	/taˈlento/
descubrir	to discover	/deskuˈbɾiɾ/
gordo	fat	/ˈɡoɾdo/
tribunal	court	/tɾibuˈnal/
toque	to touch	/toˈkaɾ/
wow	wow (an indication of excitement or surprise)	/ˈwau/
hables	to talk/ to speak/ to communicate using words	/aˈblaɾ/
conocemos	to know (a person or a place)/ to be familiar with/ to be…	/konoˈθeɾ/
haberme	have/ forms the perfect aspect	/aˈbeɾ/
dispuesto	to prepare/ arrange	/dispoˈneɾ/
tamaño	as big or small/ equivalent in size/ so big/so small/ such a big/small	/taˈmaɲo/
dejen	to leave (to place)	/deˈxaɾ/
maravillosa	wonderful/ marvelous	/maɾabiˈʝoso/
invitado	to invite	/imbiˈtaɾ/
importantes	important/ that cares/ that matters.	/impoɾˈtante/
derechos	straight (not crooked or bent/ having a constant direction…	/deˈɾet͡ʃo/
scott
declaración	statement	/deklaɾaˈθjon/
claramente	clearly	/ˌklaɾaˈmente/
pacientes	patient	/paˈθjente/
pérdida	loss	/ˈpeɾdida/
in
iban	to go (away from speaker and listener)	/ˈiɾ/
pudiste	to be able to/ can	/poˈdeɾ/
profundo	deep (having a bottom far from the surface or mouth)	/pɾoˈfundo/
gas	gas (matter between liquid and plasma)	/ˈɡas/
aeropuerto	airport	/ˌaeɾoˈpweɾto/
consigue	to achieve/ succeed in/ reach/ accomplish/ attain	/konseˈɡiɾ/
olvidar	to forget	/olbiˈdaɾ/
gloria	glory	/ˈɡloɾja/
olvides	to forget	/olbiˈdaɾ/
volviendo	to return/ to revert/ to get back	/bolˈbeɾ/
coge	to take/ catch/ hold/ to get/ to seize	/koˈxeɾ/
fué	third-person singular preterite indicative of ir	/ˈfwe/
llamaba	to summon/ to call	/ʝaˈmaɾ/
pete	blowjob	/ˈpete/
tendrán	to have/ to possess	/teˈneɾ/
instituto	institute	/instiˈtuto/
disparo	shot	/disˈpaɾo/
encuentras	to meet	/enkonˈtɾaɾ/
querían	to desire/ to want/ to want to	/keˈɾeɾ/
hablemos	to talk/ to speak/ to communicate using words	/aˈblaɾ/
dia	misspelling of día	/ˈdia/
enviado	to send	/emˈbjaɾ/
pertenece	to belong/ to pertain	/peɾteneˈθeɾ/
sienta	to feel	/senˈtiɾ/
pensó	to think/ ponder	/penˈsaɾ/
cadáver	cadaver/ corpse	/kaˈdabeɾ/
gracia	grace/ charm	/ˈɡɾaθja/
doctora	doctor (Ph.D.)	/doɡˈtoɾ/
escuchen	to listen to/ to hear out	/eskuˈt͡ʃaɾ/
amante	loving	/aˈmante/
temporada	season/ period/ span of time	/tempoˈɾada/
kim
cuerpos	body (the physical structure of a human or animal)	/ˈkweɾpo/
amigas	friend	/aˈmiɡo/
larry	a male given name from English	/ˈlari/
preguntaba	to ask	/pɾeɡunˈtaɾ/
francés	French (as in French food/ clothing/ etc.)	/fɾanˈθes/
mataste	to kill/ slay	/maˈtaɾ/
techo	to shingle/ to roof	/teˈt͡ʃaɾ/
íbamos	to go (away from speaker and listener)	/ˈiɾ/
protección	protection	/pɾoteɡˈθjon/
médicos	doctor	/ˈmediko/
lisa	mullet/ white mullet	/ˈlisa/
venganza	vengeance	/benˈɡanθa/
pensamos	to think/ ponder	/penˈsaɾ/
walter	a male given name/ equivalent to English Walter/ alternative form…	/ˈwalteɾ/
contó	to count/ to tally	/konˈtaɾ/
discutir	to discuss/ to argue/ to talk about	/diskuˈtiɾ/
comprendo	to understand/ to comprehend	/kompɾenˈdeɾ/
idiotas	idiotic	/iˈdjota/
enemigos	adverse/ hostile	/eneˈmiɡo/
camisa	shirt	/kaˈmisa/
superior	upper/ higher	/supeˈɾjoɾ/
criminal	criminal	/kɾimiˈnal/
preocupada	to worry/ to concern/ to trouble/ to be worrisome to/ to preoccupy	/pɾeokuˈpaɾ/
bote	boat/ dinghy	/ˈbote/
escribió	to write (to form letters/ words or symbols on a surface in order…	/eskɾiˈbiɾ/
llevamos	to take somewhere (most of the time away from the speaker)	/ʝeˈbaɾ/
testigos	witness (someone who sees something)	/tesˈtiɡo/
recoger	to collect/ to gather/ to pick up/ to fetch/ to retrieve…	/rekoˈxeɾ/
emily
truco	trick	/ˈtɾuko/
jason
original	original	/oɾixiˈnal/
pide	to ask for something	/peˈdiɾ/
jeff
rosa	rose (flower)	/ˈrosa/
mama	mamma/ breast	/ˈmama/
negros	black (the color perceived in the absence of light)	/ˈneɡɾo/
sobrevivir	to survive	/sobɾebiˈbiɾ/
rostro	face (the front part of the head)	/ˈrostɾo/
crédito	credit	/ˈkɾedito/
compartir	to share	/kompaɾˈtiɾ/
saca	to put out/ to get out (e.g. a public statement/ an APB/ a release…	/saˈkaɾ/
irás	to go (away from speaker and listener)	/ˈiɾ/
pequeñas	small/ little	/peˈkeɲo/
veía	to see/ to spot	/ˈbeɾ/
empezando	to start/ begin/ to get started	/empeˈθaɾ/
registro	to register/ record	/rexisˈtɾaɾ/
continúa	to continue/ to carry on	/kontiˈnwaɾ/
grandioso	great/ grandiose	/ɡɾanˈdjoso/
viniste	Senses relating to literal movement.	/beˈniɾ/
esquina	corner	/esˈkina/
contado	to count/ to tally	/konˈtaɾ/
tengamos	to have/ to possess	/teˈneɾ/
cientos	hundred (100 units of something)	/ˈθjento/
tormenta	storm	/toɾˈmenta/
relájate	to relax/ to loosen	/relaˈxaɾ/
siéntese	to seat	/senˈtaɾ/
chocolate	chocolate (food made from cocoa beans)	/t͡ʃokoˈlate/
matt
pedazo	piece/ chunk/ hunk/ bit/ bite (a part of a larger whole)	/peˈdaθo/
tomo	tome/ volume	/ˈtomo/
olor	smell/ scent/ odor	/oˈloɾ/
ciencia	science	/ˈθjenθja/
kelly
conexión	connection (the point at which two or more things are connected)	/koneɡˈsjon/
vieron	to see/ to spot	/ˈbeɾ/
salón	living room/ sitting room/ parlor/ drawing room	/saˈlon/
sucio	dirty/ filthy	/ˈsuθjo/
firma	signature	/ˈfiɾma/
vimos	to see/ to spot	/ˈbeɾ/
pidiendo	to ask for something	/peˈdiɾ/
casarse	to marry/ wed someone to (unite two others in wedlock)	/kaˈsaɾ/
bebida	to drink	/beˈbeɾ/
tercer	apocopic form of tercero (“third”)	/teɾˈθeɾ/
propios	own (belonging to)	/ˈpɾopjo/
fuertes	strong	/ˈfweɾte/
lluvia	rain	/ˈʝubja/
recién	recently/ new-/ newly/ freshly	/reˈθjen/
tomaré	to take	/toˈmaɾ/
complicado	complicated/ complex/ convoluted/ involved/ tricky/ difficult/…	/kompliˈkado/
europa	Europe (a continent located west of Asia and north of Africa)	/euˈɾopa/
toques	to touch	/toˈkaɾ/
cámaras	room	/ˈkamaɾa/
visión	vision (something seen/ an object perceived visually)	/biˈsjon/
llego	to arrive/ get (to)	/ʝeˈɡaɾ/
americano	American (of/ from or relating to the Americas)	/ameɾiˈkano/
diversión	fun/ entertainment/ amusement/ levity	/dibeɾˈsjon/
pareció	to seem/ to see fit	/paɾeˈθeɾ/
libras	English or American pound avoirdupois (a unit of mass equivalent…	/ˈlibɾa/
curso	course/ trajectory/ route/ direction	/ˈkuɾso/
disco	club/ discotheque	/ˈdisko/
probable	probable/ likely	/pɾoˈbable/
precioso	precious	/pɾeˈθjoso/
tenia	tapeworm	/ˈtenja/
lago	lake	/ˈlaɡo/
leído	to read	/leˈeɾ/
consiguió	to achieve/ succeed in/ reach/ accomplish/ attain	/konseˈɡiɾ/
parecido	to seem/ to see fit	/paɾeˈθeɾ/
material	material	/mateˈɾjal/
discurso	discourse	/disˈkuɾso/
entera	whole/ entire	/enˈteɾo/
it
corta	short (having a small distance from one end to another)	/ˈkoɾto/
completa	to complete	/kompleˈtaɾ/
decirles	to say/ to tell	/deˈθiɾ/
lunes	Monday	/ˈlunes/
efectivo	real/ true	/efeɡˈtibo/
cura	to care/ heed/ study/ strive/ seek/ work	/kuˈɾaɾ/
antigua	old/ former/ erstwhile/ quondam/ one-time/ onetime	/anˈtiɡwo/
hablan	to talk/ to speak/ to communicate using words	/aˈblaɾ/
juntas	board/ council/ committee	/ˈxunta/
william	a male given name from English	/ˈwiljam/
cáncer	cancer	/ˈkanθeɾ/
funeral	funerary/ funeral	/funeˈɾal/
jodido	to annoy/ bug/ bother/ irritate	/xoˈdeɾ/
dave
artista	artist	/aɾˈtista/
favorito	favorite/favourite	/faboˈɾito/
guste	translated as "to like"/ analyzable in structure as "to please"…	/ɡusˈtaɾ/
cae	to fall (to move to a lower position due to gravity)	/kaˈeɾ/
termine	to (cause to) finish/ to (cause to) end/ to (cause to) terminate/…	/teɾmiˈnaɾ/
entrevista	interview	/entɾeˈbista/
sir
pintura	painting	/pinˈtuɾa/
quieto	calm	/ˈkjeto/
falso	false/ untrue	/ˈfalso/
india	India (a country in South Asia)	/ˈindja/
corto	short (having a small distance from one end to another)	/ˈkoɾto/
inteligencia	intelligence	/inteliˈxenθja/
destruir	to destroy	/desˈtɾwiɾ/
cargos	charge/ burden	/ˈkaɾɡo/
podías	to be able to/ can	/poˈdeɾ/
mentiras	lie/ trick/ falsity	/menˈtiɾa/
señoras	mister/ sir/ lord (title conferred on a married or older male)	/seˈɲoɾ/
helado	icy/ frozen	/eˈlado/
felicidades	happiness	/feliθiˈdad/
camioneta	pick-up truck	/kamjoˈneta/
mueve	to move (to cause to change place or posture)	/moˈbeɾ/
aparte	to separate/ to divide	/apaɾˈtaɾ/
rock	rock (music style)	/ˈrok/
tumba	grave/ tomb	/ˈtumba/
seguimos	to follow	/seˈɡiɾ/
hablaba	to talk/ to speak/ to communicate using words	/aˈblaɾ/
verle	to see/ to spot	/ˈbeɾ/
mapa	map (sheet with geographical information on it)	/ˈmapa/
tarea	task	/taˈɾea/
cambió	to change/ to shift/ to switch/ to alter	/kamˈbjaɾ/
móvil	mobile	/ˈmobil/
equivocada	mistaken/ wrong	/ekiboˈkado/
responder	to answer/ to reply	/responˈdeɾ/
vacío	empty/ vacant	/baˈθio/
felicitaciones	congratulation	/feliθitaˈθjon/
computadora	computer	/komputaˈdoɾa/
estudiante	student (a person who studies or learns about a particular subject)	/estuˈdjante/
muriendo	to die	/moˈɾiɾ/
construir	to build	/konsˈtɾwiɾ/
conocen	to know (a person or a place)/ to be familiar with/ to be…	/konoˈθeɾ/
clara	a female given name/ equivalent to English Clara	/ˈklaɾa/
solución	solution	/soluˈθjon/
mundial	related to all the parts of the world/ global	/munˈdjal/
plato	plate/ dish (crockery)	/ˈplato/
famoso	well-known/ famous	/faˈmoso/
des	The name of the Latin script letter D/d.	/de/
dirá	to say/ to tell	/deˈθiɾ/
ambas	both	/ˈambos/
tecnología	technology
notas	to note (make a written record of and/or purposefully commit to…	/noˈtaɾ/
malditos	cursed	/malˈdito/
cabrón	billy goat	/kaˈbɾon/
condiciones	condition	/kondiˈθjon/
dudo	to doubt	/duˈdaɾ/
robó	to rob	/roˈbaɾ/
escucho	to listen to/ to hear out	/eskuˈt͡ʃaɾ/
laura	a female given name from Latin	/ˈlauɾa/
rápidamente	rapidly/ quickly	/ˌrapidaˈmente/
bordo	side/ board	/ˈboɾdo/
nieve	snow	/ˈnjebe/
mensajes	message	/menˈsaxe/
fecha	obsolete form of hacer	/faˈθeɾ/
violencia	violence	/bjoˈlenθja/
n	The fourteenth letter of the Spanish alphabet/ written in the…	/n/
sujeto	to steady/ hold/ secure/ attach/ fasten	/suxeˈtaɾ/
acciones	action/ act/ deed (something done)	/aɡˈθjon/
fría	to fry	/fɾeˈiɾ/
droga	drug	/ˈdɾoɡa/
saldrá	to go out/ to leave/ to depart/ to head out	/saˈliɾ/
suponía	to suppose/ to surmise/ to assume/ to guess/ to imagine/ to…	/supoˈneɾ/
empezamos	to start/ begin/ to get started	/empeˈθaɾ/
errores	error	/eˈroɾ/
grace
siglo	century	/ˈsiɡlo/
molesto	to bother/ to disturb/ to trouble/ to impose/ to inconvenience/ to…	/molesˈtaɾ/
acabamos	to finish/ to end	/akaˈbaɾ/
sabéis	to know/ to understand (a fact)	/saˈbeɾ/
cortar	to cut	/koɾˈtaɾ/
seria	serious/ earnest/ sober/ solemn (without humor)	/ˈseɾjo/
muevas	to move (to cause to change place or posture)	/moˈbeɾ/
fortuna	fortune	/foɾˈtuna/
of
imaginar	to imagine	/imaxiˈnaɾ/
archivos	archive	/aɾˈt͡ʃibo/
presencia	to witness	/pɾesenˈθjaɾ/
familias	family (group of people related to each other)	/faˈmilja/
ey	hey!	/ˈei/
quedas	curfew	/ˈkeda/
solas	sole/ one/ only/ single (unique)	/ˈsolo/
oficiales	official	/ofiˈθjal/
aventura	to risk	/abentuˈɾaɾ/
gira	tour (a journey through a list of places)	/ˈxiɾa/
social	social	/soˈθjal/
comunidad	community	/komuniˈdad/
annie
alan
cero	zero	/ˈθeɾo/
clark
esperamos	to hope	/espeˈɾaɾ/
ocupada	to occupy (to take or use space)	/okuˈpaɾ/
muévete	to move (to cause to change place or posture)	/moˈbeɾ/
convertido	to convert	/kombeɾˈtiɾ/
carl
pieza	piece/ part	/ˈpjeθa/
estómago	stomach (an organ in animals that stores food in the process of…	/esˈtomaɡo/
disparó	to shoot/ to fire (e.g. a weapon/ a rocket)	/dispaˈɾaɾ/
legal	legal	/leˈɡal/
conseguí	to achieve/ succeed in/ reach/ accomplish/ attain	/konseˈɡiɾ/
emma	a female given name	/ˈema/
carter
california	California (the most populous state of the United States)	/kaliˈfoɾnja/
rara	rare	/ˈraɾo/
estudiantes	student (a person who studies or learns about a particular subject)	/estuˈdjante/
reino	kingdom	/ˈreino/
alegría	joy/ happiness	/aleˈɡɾia/
barrio	neighbourhood	/ˈbarjo/
granja	farm/ grange	/ˈɡɾanxa/
podéis	to be able to/ can	/poˈdeɾ/
esfuerzo	effort/ endeavor	/esˈfweɾθo/
trabajaba	to work	/tɾabaˈxaɾ/
claire
perdóname	to pardon/ excuse/ forgive	/peɾdoˈnaɾ/
tesoro	treasure/ trove/ treasure trove	/teˈsoɾo/
empleo	to hire/ to employ (to give someone a job)	/empleˈaɾ/
compré	to buy (to obtain in exchange of money or goods)	/komˈpɾaɾ/
cirugía	surgery	/θiɾuˈxia/
dejamos	to leave (to place)	/deˈxaɾ/
busco	to seek/ search for/ look for/ try to find/ to scour	/busˈkaɾ/
trabajas	to work	/tɾabaˈxaɾ/
clave	key (to a problem or puzzle)	/ˈklabe/
aparentemente	apparently	/apaˌɾenteˈmente/
bravo	angry/ furious	/ˈbɾabo/
ed
desearía	to wish	/deseˈaɾ/
cerrada	to close/ to shut	/θeˈraɾ/
new
chicago	Chicago (a large city/ the county seat of Cook County/ in…	/t͡ʃiˈkaɡo/
controlar	to control/ to rein in	/kontɾoˈlaɾ/
pregunté	to ask	/pɾeɡunˈtaɾ/
mostrar	to show (have somebody see something)	/mosˈtɾaɾ/
piloto	to pilot	/piloˈtaɾ/
pocas	little/ not much	/ˈpoko/
tuvieron	to have/ to possess	/teˈneɾ/
ayudarle	to help	/aʝuˈdaɾ/
bolso	purse	/ˈbolso/
llorando	to cry/ to weep	/ʝoˈɾaɾ/
kyle
duerme	to sleep	/doɾˈmiɾ/
dejarme	to leave (to place)	/deˈxaɾ/
intentó	to try/ to attempt/ especially: to strain or put forth effort in…	/intenˈtaɾ/
respirar	to breathe	/respiˈɾaɾ/
aparece	to appear/ to turn up/ to pop up/ to come up	/apaɾeˈθeɾ/
campaña	campaign	/kamˈpaɲa/
amistad	friendship	/amisˈtad/
corriente	flowing/ running	/koˈrjente/
viven	to applaud	/biˈbaɾ/
huesos	bone	/ˈw̝eso/
invitados	to invite	/imbiˈtaɾ/
planta	plant (an organism of the kingdom Plantae/ and now specifically/ a…	/ˈplanta/
ritmo	rhythm	/ˈridmo/
respuestas	reply/ response/ answer	/resˈpwesta/
socio	partner	/ˈsoθjo/
esperas	to hope	/espeˈɾaɾ/
caído	to fall (to move to a lower position due to gravity)	/kaˈeɾ/
motor	moving	/moˈtoɾ/
mono	cute/ pretty	/ˈmono/
llevaron	to take somewhere (most of the time away from the speaker)	/ʝeˈbaɾ/
página	page	/ˈpaxina/
poquito	diminutive of poco/ tiny/ very small	/poˈkito/
u	or	/o/
habíamos	have/ forms the perfect aspect	/aˈbeɾ/
encontraremos	to meet	/enkonˈtɾaɾ/
ruego	to beg/ entreat/ implore something	/roˈɡaɾ/
dejan	to leave (to place)	/deˈxaɾ/
aburrido	to bore/ to tire	/abuˈriɾ/
paquete	parcel	/paˈkete/
casada	to marry/ wed someone to (unite two others in wedlock)	/kaˈsaɾ/
llevarte	to take somewhere (most of the time away from the speaker)	/ʝeˈbaɾ/
ted
combate	to combat or fight	/kombaˈtiɾ/
útil	helpful/ useful	/ˈutil/
castillo	castle (a large building that is fortified and contains many defences)	/kasˈtiʝo/
bola	drunk	/ˈbolo/
canciones	song	/kanˈθjon/
mataré	to kill/ slay	/maˈtaɾ/
muchísimo	superlative degree of mucho: much/ a great deal/ a lot	/muˈt͡ʃisimo/
asistente	attendee	/asisˈtente/
llegaron	to arrive/ get (to)	/ʝeˈɡaɾ/
correcta	correct/ right	/koˈreɡto/
pondré	to put/ to put up/ to place/ to lay	/poˈneɾ/
simon
comido	to eat	/koˈmeɾ/
salgan	to go out/ to leave/ to depart/ to head out	/saˈliɾ/
empecé	to start/ begin/ to get started	/empeˈθaɾ/
tirar	to drop intentionally	/tiˈɾaɾ/
pasan	to pass/ to hand/ to slip	/paˈsaɾ/
cierta	true	/ˈθjeɾto/
honesto	honest	/oˈnesto/
carro	cart	/ˈkaro/
limpia	clean	/ˈlimpjo/
volví	to return/ to revert/ to get back	/bolˈbeɾ/
confío	to reassure	/konˈfjaɾ/
venta	sale	/ˈbenta/
huir	to flee/ to run away	/uˈiɾ/
apareció	to appear/ to turn up/ to pop up/ to come up	/apaɾeˈθeɾ/
vais	to go (away from speaker and listener)	/ˈiɾ/
compromiso	commitment	/kompɾoˈmiso/
gustas	translated as "to like"/ analyzable in structure as "to please"…	/ɡusˈtaɾ/
aseguro	to secure (to make fast/ to close or confine effectually)	/aseɡuˈɾaɾ/
ira	anger/ ire	/ˈiɾa/
promesa	promise	/pɾoˈmesa/
decírselo	infinitive of decir combined with indirect object le/les and…
cuáles	what/ which	/ˈkwal/
compras	to buy (to obtain in exchange of money or goods)	/komˈpɾaɾ/
importancia	importance	/impoɾˈtanθja/
lección	lesson (a section of learning or teaching)	/leɡˈθjon/
hablaré	to talk/ to speak/ to communicate using words	/aˈblaɾ/
hacerse	to do	/aˈθeɾ/
personalmente	personally	/peɾˌsonalˈmente/
roger
luke
bolsillo	pocket	/bolˈsiʝo/
enojado	to anger	/enoˈxaɾ/
desgracia	to disgrace	/desɡɾaˈθjaɾ/
artículo	article	/aɾˈtikulo/
labios	lip (fleshy protrusion around the opening of the mouth)	/ˈlabjo/
cola	tail	/ˈkola/
estemos	to be (have a temporary or permanent location in space)	/esˈtaɾ/
whisky	whisky (alcoholic liquor)	/ˈw̝iski/
taza	cup/ mug	/ˈtaθa/
despues
gary
preguntarte	to ask	/pɾeɡunˈtaɾ/
pelota	ball (a round or ellipsoidal object)	/peˈlota/
caminando	to walk	/kamiˈnaɾ/
andar	to walk/ to go	/anˈdaɾ/
crea	to create	/kɾeˈaɾ/
chaqueta	jacket/ piece of clothing worn on the upper body outside a shirt…	/t͡ʃaˈketa/
importaría	to matter/ to be important [with a ‘someone’] (often translated…	/impoɾˈtaɾ/
den	to give/ to give out	/ˈdaɾ/
llegará	to arrive/ get (to)	/ʝeˈɡaɾ/
interesado	to interest	/inteɾeˈsaɾ/
atrapado	to capture	/atɾaˈpaɾ/
supiera	to know/ to understand (a fact)	/saˈbeɾ/
matarlo	to kill/ slay	/maˈtaɾ/
árboles	tree (a perennial woody plant)	/ˈaɾbol/
obvio	to avoid/ to get round/ to get out of	/oˈbjaɾ/
amaba	to love/ have great affection for/ care about	/aˈmaɾ/
hablaremos	to talk/ to speak/ to communicate using words	/aˈblaɾ/
entrenamiento	training/ workout	/entɾenaˈmjento/
pescado	to fish	/pesˈkaɾ/
últimas	final/ last	/ˈultimo/
pobres	poor (lacking money/ resources/ etc.)	/ˈpobɾe/
dioses	god	/ˈdjos/
nerviosa	nerve	/neɾˈbjoso/
vueltas	to return/ to revert/ to get back	/bolˈbeɾ/
encontrarlo	to meet	/enkonˈtɾaɾ/
autos	car/ automobile	/ˈauto/
alice
preguntarle	to ask	/pɾeɡunˈtaɾ/
lucy
abrigo	overcoat	/aˈbɾiɡo/
okay	OK	/ˌoˈkei/
estudiar	to study	/estuˈdjaɾ/
