you	The pronoun of the second person/ in the nominative/ dative/ and…	/jˈu/
cheer	1. The face/ the countenance or its expression. [Obs.] "Sweat of…	/tʃˈɪr/
vegas	A brilliant star of the first magnitude/ the brightest of those…	/vˈeɪɡəs/
shoe	1. A covering for the human foot/ usually made of leather/ having…	/ʃˈu/
title	1. An inscription put over or upon anything as a name by which it…	/tˈaɪtəl/
shy	1. Easily frightened/ timid/ as/ a shy bird. The horses of the…	/ʃˈaɪ/
punishment	1. The act of punishing. 2. Any pain/ suffering/ or loss inflicted…	/pˈʌnɪʃmənt/
los	Praise. See Loos. [Obs.] Chaucer.	/lˈoʊs/
clicks	To make a slight/ sharp noise (or a succession of such noises)/ as…	/klˈɪks/
closet	1. A small room or apartment for retirement/ a room for privacy. A…	/klˈɑzət/
fever	1. (Med.) A diseased state of the system/ marked by increased…	/fˈivɚ/
coward	1. (Her.) Borne in the escutcheon with his tail doubled between…	/kˈaʊɚd/
flash	1. To burst or break forth with a sudden and transient flood of…	/flˈæʃ/
impressed	1. To press/ stamp/ or print something in or upon/ to mark by…	/ˌɪmprˈɛst/
bruce		/brˈus/
siren	1. (Class. Myth.) One of three sea nymphs/ -- or/ according to…	/sˈaɪrən/
prisoners	1. One who is confined in a prison. Piers Plowman. 2. A person…	/prˈɪzənɚz/
sides	1. The margin/ edge/ verge/ or border of a surface/ especially…	/sˈaɪdz/
bowl	1. A concave vessel of various forms (often approximately…	/bˈoʊl/
katie		/kˈeɪti/
supply	1. To fill up/ or keep full/ to furnish with what is wanted/ to…	/səplˈaɪ/
sensitive	1. Having sense of feeling/ possessing or exhibiting the capacity…	/sˈɛnsətɪv/
hopefully	1. Full of hope/ or agreeable expectation/ inclined to hope/…	/hˈoʊpfəli/
rolling	1. Rotating on an axis/ or moving along a surface by rotation/…	/rˈoʊlɪŋ/
roy	A king. [obs.]	/rˈɔɪ/
dollar	1. (a) A silver coin of the United States containing 371.25 grains…	/dˈɑlɚ/
tone	1. Sound/ or the character of a sound/ or a sound considered as of…	/tˈoʊn/
voices	1. Sound uttered by the mouth/ especially that uttered by human…	/vˈɔɪsəz/
g	1. G is the seventh letter of the English alphabet/ and a vocal…	/dʒˈi/
cheating	1. An act of deception or fraud/ that which is the means of fraud…	/tʃˈitɪŋ/
confess	1. To make acknowledgment or avowal in a matter pertaining to…	/kənfˈɛs/
demand	1. To ask or call for with authority/ to claim or seek from/ as by…	/dɪmˈænd/
museum	A repository or a collection of natural/ scientific/ or literary…	/mjuzˈiəm/
unknown	Not known/ not apprehended. -- Un*known"ness/ n. [R.] Camden.	/ənnˈoʊn/
drama	1. A composition/ in prose or poetry/ accommodated to action/ and…	/drˈɑmə/
suspicious	1. Inclined to suspect/ given or prone to suspicion/ apt to…	/səspˈɪʃəs/
adult	Having arrived at maturity/ or to full size and strength/ matured/…	/ədˈʌlt/
todd		/tˈɑd/
frightened	To disturb with fear/ to throw into a state of alarm or fright/ to…	/frˈaɪtənd/
warned	To refuse. [Written also wern/ worn.] [Obs.] Chaucer.	/wˈɔrnd/
steady	1. Firm in standing or position/ not tottering or shaking/ fixed/…	/stˈɛdi/
kills	A kiln. [Obs.] Fuller.	/kˈɪlz/
crossed	1. A gibbet/ cosisting of two pieces of timber placed transversely…	/krˈɔst/
lou		/lˈu/
particularly	1. In a particular manner/ expressly/ with a specific reference or…	/pˌɑrtˈɪkjəlɚli/
sandwich	Two pieces of bread and butter with a thin slice of meat/ cheese/…	/sˈændwɪtʃ/
laws	1. In general/ a rule of being or of conduct/ established by an…	/lˈɔz/
joint	1. The place or part where two things or parts are joined or…	/dʒˈɔɪnt/
bullets	1. A small ball. 2. A missile/ usually of lead/ and round or…	/bˈʊləts/
package	1. Act or process of packing. 2. A bundle made up for…	/pˈækədʒ/
trained	1. To draw along/ to trail/ to drag. In hollow cube Training his…	/trˈeɪnd/
thursday	The fifth day of the week/ following Wednesday and preceding…	/θˈɝzdˌeɪ/
boots	A servant at a hotel or elsewhere/ who cleans and blacks the boots…	/bˈuts/
possibility	1. The quality or state of being possible/ the power of happening/…	/pˌɑsəbˈɪlətˌi/
albert		/ˈælbɚt/
civil	1. Pertaining to a city or state/ or to a citizen in his relations…	/sˈɪvəl/
june	The sixth month of the year/ containing thirty days. And what is…	/dʒˈun/
germans	Nearly related/ closely akin. Wert thou a leopard/ thou wert…	/dʒˈɝmənz/
baseball	1. A game of ball/ so called from the bases or bounds ( four in…	/bˈeɪsbˈɔl/
express	1. Exactly representing/ exact. Their human countenance The…	/ɪksprˈɛs/
miserable	1. Very unhappy/ wretched. What hopes delude thee/ miserable man…	/mˈɪzɚəbəl/
tuesday	The third day of the week/ following Monday and preceding Wednesday.	/tˈuzdi/
parker	/ The keeper of a park. Sir M. Hale.	/pˈɑrkɚ/
lion	1. (Zoöl.) A large carnivorous feline mammal (Felis leo)/ found in…	/lˈaɪən/
joseph	An outer garment worn in the 18th century/ esp./ a woman's riding…	/dʒˈoʊsəf/
refused	1. To deny/ as a request/ demand/ invitation/ or command/ to…	/rəfjˈuzd/
shine	1. To emit rays of light/ to give light/ to beam with steady…	/ʃˈaɪn/
assault	1. A violent onset or attack with physical means/ as blows/…	/əsˈɔlt/
hong	A mercantile establishment or factory for foreign trade in China/…	/hˈɔŋ/
jokes	1. Something said for the sake of exciting a laugh/ something…	/dʒˈoʊks/
breaks	1. To strain apart/ to sever by fracture/ to divide with violence/…	/brˈeɪks/
argue	1. To invent and offer reasons to support or overthrow a…	/ˈɑrɡju/
trail	1. To hunt by the track/ to track. Halliwell. 2. To draw or drag/…	/trˈeɪl/
option	1. The power of choosing/ the right of choice or election/ an…	/ˈɑpʃən/
recall	1. To call back/ to summon to return/ as/ to recall troops/ to…	/rˈikˌɔl/
mighty	1. Possessing might/ having great power or authority. Wise in…	/mˈaɪti/
collection	1. The act or process of collecting or of gathering/ as/ the…	/kəlˈɛkʃən/
oliver	1. Etym: [OF. oliviere.] An olive grove. [Obs.] Chaucer. 2. Etym:…	/ˈɑləvɚ/
wilson		/wˈɪlsən/
accent	1. A superior force of voice or of articulative effort upon some…	/əksˈɛnt/
believes	To exercise belief in/ to credit upon the authority or testimony…	/bɪlˈivz/
decisions	1. Cutting off/ division/ detachment of a part. [Obs.] Bp.…	/dɪsˈɪʒənz/
embarrassed	1. To hinder from freedom of thought/ speech/ or action by…	/ɪmbˈɛrəst/
mobile	1. Capable of being moved/ not fixed in place or condition/…	/mˈoʊbəl/
customer	1. One who collect customs/ a toll gatherer. [Obs.] The customers…	/kˈʌstəmɚ/
terribly		/tˈɛrəbli/
sec		/sˈɛk/
charity	1. Love/ universal benevolence/ good will. Defn: Now abideth…	/tʃˈɛrɪti/
considering	1. To fix the mind on/ with a view to a careful examination/ to…	/kənsˈɪdɚɪŋ/
pussy	1. A pet name for a cat/ also/ an endearing name for a girl. 2. A…	/pˈʊsi/
donna	A lady/ madam/ mistress/ -- the title given a lady in Italy.	/dˈɑnə/
protecting	To cover or shield from danger or injury/ to defend/ to guard/ to…	/prətˈɛktɪŋ/
flag	1. To hang loose without stiffness/ to bend down/ as flexible…	/flˈæɡ/
kidnapped		/kˈɪdnˌæpt/
italy		/ˈɪtəli/
balance	1. An apparatus for weighing. Note: In its simplest form/ a…	/bˈæləns/
creatures	1. Anything created/ anything not self-existent/ especially/ any…	/krˈitʃɚz/
nuclear	Of or pertaining to a nucleus/ as/ the nuclear spindle (see…	/nˈukliɚ/
wallet	1. A bag or sack for carrying about the person/ as a bag for…	/wˈɔlət/
shout	To utter a sudden and loud outcry/ as in joy/ triumph/ or…	/ʃˈaʊt/
vincent		/vˈɪnsənt/
entered	1. To come or go into/ to pass into the interior of/ to pass…	/ˈɛntɚd/
impression	1. The act of impressing/ or the state of being impressed/ the…	/ˌɪmprˈɛʃən/
angela		/ˈændʒələ/
jay	Any one of the numerous species of birds belonging to Garrulus/…	/dʒˈeɪ/
degrees	1. A step/ stair/ or staircase. [Obs.] By ladders/ or else by…	/dɪɡrˈiz/
favour		/fˈeɪvɚ/
reaction	1. Any action in resisting other action or force/ counter…	/riˈækʃən/
network	1. A fabric of threads/ cords/ or wires crossing each other at…	/nˈɛtwˌɝk/
jessica		/dʒˈɛsɪkə/
version	1. A change of form/ direction/ or the like/ transformation/…	/vˈɝʒən/
concert	1. To plan together/ to settle or adjust by conference/ agreement/…	/kˈɑnsɚt/
gear	1. Clothing/ garments/ ornaments. Array thyself in thy most…	/ɡˈɪr/
singer	One who/ or that which/ singes. Specifically: (a) One employed to…	/sˈɪŋɚ/
diamond	1. A precious stone or gem excelling in brilliancy and beautiful…	/dˈaɪmənd/
defeat	1. To undo/ to disfigure/ to destroy. [Obs.] His unkindness may…	/dɪfˈit/
steven	1. Voice/ speech/ language. [Obs. or Scot.] Ye have as merry a…	/stˈivən/
lane	Alone [Scot.] His lane/ by himself/ himself alone.	/lˈeɪn/
blast	1. A violent gust of wind. And see where surly Winter passes off/…	/blˈæst/
wounded	imp. & p. p. of Wind to twist/ and Wind to sound by blowing.	/wˈundɪd/
anytime		/ˈɛnitˌaɪm/
partners	1. One who has a part in anything with an other/ a partaker/ an…	/pˈɑrtnɚz/
ages	1. The whole duration of a being/ whether animal/ vegetable/ or…	/ˈeɪdʒəz/
charlotte	A kind of pie or pudding made by lining a dish with slices of…	/ʃˈɑrlət/
ceremony	1. Ar act or series of acts/ often of a symbolical character/…	/sˈɛrəmˌoʊni/
league	1. A measure of length or distance/ varying in different countries…	/lˈiɡ/
bars	1. A piece of wood/ metal/ or other material/ long in proportion…	/bˈɑrz/
orange	1. The fruit of a tree of the genus Citrus (C. Aurantium). It is…	/ˈɔrəndʒ/
specific	1. Of or pertaining to a species/ characterizing or constituting a…	/spəsˈɪfɪk/
conditions	1. Mode or state of being/ state or situation with regard to…	/kəndˈɪʃənz/
plastic	1. Having the power to give form or fashion to a mass of matter/…	/plˈæstɪk/
crisis	1. The point of time when it is to be decided whether any affair…	/krˈaɪsəs/
fifth	1. Next in order after the fourth/ -- the ordinal of five. 2.…	/fˈɪfθ/
term	1. That which limits the extent of anything/ limit/ extremity/…	/tˈɝm/
self	Same/ particular/ very/ identical. [Obs./ except in the compound…	/sˈɛlf/
offering	1. The act of an offerer/ a proffering. 2. That which is offered/…	/ˈɔfɚɪŋ/
bud	1. (Bot.) A small protuberance on the stem or branches of a plant/…	/bˈʌd/
suffered	1. To feel/ or endure/ with pain/ annoyance/ etc./ to submit to…	/sˈʌfɚd/
reported	1. To refer. [Obs.] Baldwin/ his son/ . . . succeeded his father/…	/rˌipˈɔrtɪd/
commissioner	1. A person who has a commission or warrant to perform some…	/kəmˈɪʃənɚ/
rip	A wicker fish basket.	/rˈɪp/
mysterious	Of or pertaining to mystery/ containing a mystery/ difficult or…	/mɪstˈɪriəs/
entrance	1. The act of entering or going into/ ingress/ as/ the entrance of…	/ˈɛntrəns/
messed	Mass/ church service. [Obs.] Chaucer.	/mˈɛst/
tunnel	1. A vessel with a broad mouth at one end/ a pipe or tube at the…	/tˈʌnəl/
designed	1. To draw preliminary outline or main features of/ to sketch for…	/dɪzˈaɪnd/
neighbor	1. A person who lives near another/ one whose abode is not far…	/nˈeɪbɚ/
aboard	On board/ into or within a ship or boat/ hence/ into or within a…	/əbˈɔrd/
sweat	1. To excrete sensible moisture from the pores of the skin/ to…	/swˈɛt/
justin		/dʒˈʌstən/
ghosts	1. The spirit/ the soul of man. [Obs.] Then gives her grieved…	/ɡˈoʊsts/
crimes	1. Any violation of law/ either divine or human/ an omission of a…	/krˈaɪmz/
costs	1. A rib/ a side/ a region or coast. [Obs.] Piers Plowman. Betwixt…	/kˈɑsts/
deserves	1. To earn by service/ to be worthy of (something due/ either good…	/dɪzˈɝvz/
dreaming	1. The thoughts/ or series of thoughts/ or imaginary transactions/…	/drˈimɪŋ/
bust	1. A piece of sculpture representing the upper part of the human…	/bˈʌst/
el		/ˈɛl/
teddy		/tˈɛdi/
kong		/kˈɔŋ/
messages	1. Any notice/ word/ or communication/ written or verbal/ sent…	/mˈɛsədʒəz/
enjoying	1. To take pleasure or satisfaction in the possession or…	/ˌɛndʒˈɔɪɪŋ/
afterwards	At a later or succeeding time.	/ˈæftɚwɚdz/
comfort	1. To make strong/ to invigorate/ to fortify/ to corroborate.…	/kˈʌmfɚt/
mason	1. One whose occupation is to build with stone or brick/ also/ one…	/mˈeɪsən/
surrender	1. To yield to the power of another/ to give or deliver up…	/sɚˈɛndɚ/
gym		/dʒˈɪm/
kitty	1. A kitten/ also/ a pet name or calling name for the cat. 2.…	/kˈɪti/
crush	1. To press or bruise between two hard bodies/ to squeeze/ so as…	/krˈʌʃ/
yup		/jˈʌp/
arranged	1. To put in proper order/ to dispose (persons/ or parts) in the…	/ɚˈeɪndʒd/
suits	1. The act of following or pursuing/ as game/ pursuit. [Obs.] 2.…	/sˈuts/
pee	See 1st Pea.	/pˈi/
stress	1. Distress. [Obs.] Sad hersal of his heavy stress. Spenser. 2.…	/strˈɛs/
cave	1. A hollow place in the earth/ either natural or artificial/ a…	/kˈeɪv/
wing	1. One of the two anterior limbs of a bird/ pterodactyl/ or bat.…	/wˈɪŋ/
jordan	1. A pot or vessel with a large neck/ formerly used by physicians…	/dʒˈɔrdən/
arrange	1. To put in proper order/ to dispose (persons/ or parts) in the…	/ɚˈeɪndʒ/
comrade	A mate/ companion/ or associate. And turned my flying comrades to…	/kˈɑmrˌæd/
noble	1. Possessing eminence/ elevation/ dignity/ etc./ above whatever…	/nˈoʊbəl/
tricks	1. An artifice or stratagem/ a cunning contrivance/ a sly…	/trˈɪks/
betty	1. Etym: [Supposed to be a cant word/ from Betty/ for Elizabeth/…	/bˈɛti/
launch	1. To throw/ as a lance or dart/ to hurl/ to let fly. 2. To strike…	/lˈɔntʃ/
legend	1. That which is appointed to be read/ especially/ a chronicle or…	/lˈɛdʒənd/
mix	1. To cause a promiscuous interpenetration of the parts of/ as of…	/mˈɪks/
golf	A game played with a small ball and a bat or club crooked at the…	/ɡˈɑlf/
imagination	1. The imagine-making power of the mind/ the power to create or…	/ˌɪmˌædʒənˈeɪʃən/
fox	1. (Zoöl.) A carnivorous animal of the genus Vulpes/ family…	/fˈɑks/
kissing	1. To salute with the lips/ as a mark of affection/ reverence/…	/kˈɪsɪŋ/
butter	1. An oily/ unctuous substance obtained from cream or milk by…	/bˈʌtɚ/
tax	1. A charge/ especially a pecuniary burden which is imposed by…	/tˈæks/
gross	1. Great/ large/ bulky/ fat/ of huge size/ excessively large. "A…	/ɡrˈoʊs/
edward		/ˈɛdwɚd/
texas	A structure on the hurricane deck of a steamer/ containing the…	/tˈɛksəs/
insist	1. To stand or rest/ to find support/ -- with in/ on/ or upon.…	/ˌɪnsˈɪst/
marcus		/mˈɑrkəs/
classic	1. Of or relating to the first class or rank/ especially in…	/klˈæsɪk/
selfish	1. Caring supremely or unduly for one's self/ regarding one's own…	/sˈɛlfɪʃ/
skull	A school/ company/ or shoal. [Obs.] A knavish skull of boys and…	/skˈʌl/
frankie		/frˈæŋki/
shown	p. p. of Show.	/ʃˈoʊn/
bat	1. A large stick/ a club/ specifically/ a piece of wood with one…	/bˈæt/
survived	To live beyond the life or existence of/ to live longer than/ to…	/sɚvˈaɪvd/
print	1. To fix or impress/ as a stamp/ mark/ character/ idea/ etc./…	/prˈɪnt/
champion	1. One who engages in any contest/ esp. one who in ancient times…	/tʃˈæmpiən/
bills	A beak/ as of a bird/ or sometimes of a turtle or other animal.…	/bˈɪlz/
therapy	Therapeutics.	/θˈɛrəpi/
lifetime	The time that life continues.	/lˈaɪftˌaɪm/
throughout	Quite through/ from one extremity to the other of/ also/ every…	/θruˈaʊt/
nathan		/nˈeɪθən/
toward	1. In the direction of/ to. He set his face toward the wilderness.…	/təwˈɔrd/
sauce	1. A composition of condiments and appetizing ingredients eaten…	/sˈɔs/
experiment	1. Atrial or special observation/ made to confirm or disprove…	/ɪkspˈɛrəmənt/
margaret		/mˈɑrɡɚɪt/
describe	1. To represent by drawing/ to draw a plan of/ to delineate/ to…	/dɪskrˈaɪb/
ross	The rough/ scaly matter on the surface of the bark of trees.…	/rˈɑs/
grass	1. Popularly: Herbage/ the plants which constitute the food of…	/ɡrˈæs/
cheat	1. An act of deception or fraud/ that which is the means of fraud…	/tʃˈit/
attend	1. To direct the attention to/ to fix the mind upon/ to give heed…	/ətˈɛnd/
homework		/hˈoʊmwˌɝk/
lewis	1. An iron dovetailed tenon/ made in sections/ which can be fitted…	/lˈuɪs/
betrayed	1. To deliver into the hands of an enemy by treachery or fraud/ in…	/bɪtrˈeɪd/
servant	1. One who serves/ or does services/ voluntarily or on compulsion/…	/sˈɝvənt/
cap	1. A covering for the head/ esp. (a) One usually with a visor but…	/kˈæp/
tyler	See 2d Tiler.	/tˈaɪlɚ/
bible	1. A book. [Obs.] Chaucer. 2. The Book by way of eminence/ -- that…	/bˈaɪbəl/
practically	1. In a practical way/ not theoretically/ really/ as/ to look at…	/prˈæktɪkli/
