e	The fifth letter of the Italian alphabet/ called e and written in…	/ˈe/
esce	third-person singular present indicative of uscire	/ˈɛʃ.ʃe/
date	plural of data	/ˈda.te/
venduto	past participle of vendere	/venˈdu.to/
gara	competition (the act of competing)	/ˈɡa.ra/
comincia	inflection of cominciare:
orologio	clock/ watch (timekeeping instruments)	/o.roˈlɔ.d͡ʒo/
eravate	second-person plural imperfect indicative of essere	/e.raˈva.te/
fan	fan (admirer or follower)	/ˈfan/
erba	grass	/ˈɛr.ba/
viso	face (all senses)	/ˈvi.zo/
bevi	inflection of bere:	/ˈbe.vi/
metta	inflection of mettere:	/ˈmet.ta/
fece	third-person singular past historic of fare	/ˈfe.t͡ʃe/
ascoltate	past participle of ascoltare
distanza	distance/ interval	/disˈtan.t͡sa/
alice	a female given name/ equivalent to English Alice	/aˈli.t͡ʃe/
maledetto	past participle of maledire	/ma.leˈdet.to/
chiamarmi	compound of the infinitive chiamare with mi
magnifico	magnificent	/maɲˈɲi.fi.ko/
universo	universe	/u.niˈvɛr.so/
esame	examination/ test	/eˈza.me/
quartiere	quarter (all senses)	/kwarˈtjɛ.re/
uccidermi	compound of the infinitive uccidere with mi
andarsene	to go away/ leave	/anˈdar.se.ne/
sposa	bridegroom/ groom/ husband (when in reference to the wedding day…	/ˈspɔ.zo/
partito	party per pale/ divided into two equal parts vertically	/parˈti.to/
lascialo	compound of lascia/ the second-person singular imperative form of…
strade	road/ way/ street	/ˈstra.da/
cappello	hat	/kapˈpɛl.lo/
pagina	page (of a book/ etc.)	/ˈpa.d͡ʒi.na/
mostra	exhibition/ show	/ˈmos.tra/
giardino	garden	/d͡ʒarˈdi.no/
intendevo	first-person singular imperfect indicative of intendere
testimoni	testimony (statements made by a witness in court)	/tes.tiˈmɔ.njo/
nera	black (color/colour)	/ˈne.ro/
taglio	cut/ slit/ slash/ incision	/ˈtaʎ.ʎo/
velocemente	quickly/ speedily/ fast/ rapidly	/ve.lo.t͡ʃeˈmen.te/
potente	present participle of potere	/poˈtɛn.te/
killer	hitman (hired assassin)	/ˈkil.lɛr/
potrà	can/ could/ to be able to	/poˈte.re/
muore	third-person singular present indicative of morire	/ˈmɔ.re/
segni	sign	/ˈseɲ.ɲo/
paradiso	Paradise	/pa.raˈdi.zo/
rabbia	anger/ chafe	/ˈrab.bja/
fuga	flight/ escape	/ˈfu.ɡa/
biglietti	ticket	/biʎˈʎet.to/
toccare	to touch (to make physical contact with)	/tokˈka.re/
termine	end/ close	/ˈtɛr.mi.ne/
collega	colleague	/kolˈlɛ.ɡa/
vittoria	victory	/vitˈtɔ.rja/
assurdo	absurd/ preposterous/ ludicrous/ nonsensical/ cockeyed/…	/asˈsur.do/
mr
giornale	newspaper (publication)	/d͡ʒorˈna.le/
dimmelo	compound of di'/ the second-person singular imperative form of…	/ˈdim.me.lo/
insegnante	teaching	/in.seɲˈɲan.te/
annie
talento	wish/ will/ desire/ longing	/taˈlɛn.to/
spaventato	past participle of spaventare	/spa.venˈta.to/
naturale	natural	/na.tuˈra.le/
vicina	near/ close	/viˈt͡ʃi.no/
coinvolto	past participle of coinvolgere	/ko.inˈvɔl.to/
immagini	image	/imˈma.d͡ʒi.ne/
figo	alternative form of fico/ great/ cool/ bit of alright	/ˈfi.ɡo/
grossa	big/ large	/ˈɡrɔs.so/
umana	human	/uˈma.no/
amiche	friendly/ amicable	/aˈmi.ko/
girare	to turn/ stir/ turn over	/d͡ʒiˈra.re/
seria	serious	/ˈsɛ.rjo/
corrente	running (of water)	/korˈrɛn.te/
libertà	freedom/ liberty	/li.berˈta/
rubare	to steal (take something belonging to another)	/ruˈba.re/
venendo	gerund of venire
doppio	two/ double/ dual	/ˈdop.pjo/
immagine	image	/imˈma.d͡ʒi.ne/
certe	certain/ sure	/ˈt͡ʃɛr.to/
conoscerti	compound of the infinitive conoscere with ti
tantissimo	so much/ so many	/ˈtan.to/
allarme	alarm	/alˈlar.me/
ultime	last	/ˈul.ti.mo/
militare	military	/mi.liˈta.re/
padrone	mistress/ lady	/paˈdro.na/
prenderlo	compound of the infinitive prendere with lo
arrivano	third-person plural present indicative of arrivare
azioni	action/ deed	/atˈt͡sjo.ne/
tipi	plural of tipo	/ˈti.po/
sveglio	awake	/ˈzveʎ.ʎo/
amor		/aˈmor/
potremo	first-person plural future of potere
preparato	past participle of preparare	/pre.paˈra.to/
direzione	direction/ way/ course	/di.retˈt͡sjo.ne/
gratis	for free/ gratis	/ˈɡra.tis/
dito	finger (on a hand)	/ˈdi.to/
vendetta	revenge/ vengeance	/venˈdet.ta/
cantare	to sing	/kanˈta.re/
distruggere	to destroy/ wipe out or ruin	/disˈtrud.d͡ʒe.re/
lasciata	past participle of lasciare	/laʃˈʃa.to/
funzionare	to function/ to work	/fun.t͡sjoˈna.re/
invitato	guest	/in.viˈta.to/
chuck
regola	rule/ norm/ code/ principle/ order	/ˈrɛ.ɡo.la/
servizi	service/ serve	/serˈvit.t͡sjo/
luke
zero	zero	/ˈd͡zɛ.ro/
ruolo	role	/ˈrwɔ.lo/
cavalli	horse	/kaˈval.lo/
c	The third letter of the Italian alphabet/ called ci and written in…	/ˈt͡ʃi/
mattino	morning	/matˈti.no/
pazzi	crazy/ insane/ mad	/ˈpat.t͡so/
funerale	of or pertaining to a deceased and his/her funeral/ funeral/ funereal	/fu.neˈra.le/
dallo	contraction of da lo/ from the	/ˈdal.lo/
ospiti	hosting	/ˈɔs.pi.te/
ministro	minister	/miˈnis.tro/
venti	twenty	/ˈven.ti/
ottenuto	past participle of ottenere	/ot.teˈnu.to/
intende	third-person singular present indicative of intendere	/inˈtɛn.de/
simon
abbiate	inflection of avere:	/abˈbja.te/
domenica	Sunday	/doˈme.ni.ka/
tette	boob/ booby/ tit/ jug (slang expression for breast)	/ˈtet.ta/
vorrà	to want	/voˈle.re/
ted
spia	spy/ bug	/ˈspi.a/
manda	inflection of mandare:
rimani	inflection of rimanere:
partner	partner (all senses)	/ˈpart.ner/
dritto	straight/ direct	/diˈrit.to/
presenza	presence	/preˈzɛn.t͡sa/
eta	eta (Greek letter)	/ˈɛ.ta/
abby
succedera
son	apocopic form of sono (“I am/ they are”)	/son/
offerto	past participle of offrire	/ofˈfɛr.to/
atto	act/ deed	/ˈat.to/
apprezzo	first-person singular present indicative of apprezzare	/apˈprɛt.t͡so/
discutere	to discuss/ debate/ moot/ question	/disˈku.te.re/
mentire	to lie (tell an untruth)	/menˈti.re/
gestire	to manage/ run or administer	/d͡ʒesˈti.re/
chilometri	kilometre/ kilometer	/kiˈlɔ.me.tro/
migliaia	thousand/ about a thousand/ about one thousand	/miʎˈʎa.jo/
sugli	contraction of su gli/ on the
lasciarmi	compound of the infinitive lasciare with mi
volevano	third-person plural imperfect indicative of volere	/voˈle.va.no/
street
guardati	past participle of guardare	/ˈɡwar.da.ti/
domattina	tomorrow morning	/do.matˈti.na/
lasciatemi	compound of lasciate/ the second-person plural imperative form of…	/laʃˈʃa.te.mi/
pensavi	second-person singular imperfect indicative of pensare
vacanza	holiday (UK)/ vacation (US) (official holiday period)	/vaˈkan.t͡sa/
nemici	enemy/ foe	/neˈmi.ko/
medicina	medicine (all senses)	/me.diˈt͡ʃi.na/
speriamo	first-person plural present present subjunctive/imperative of sperare
sali	salt/ sal	/ˈsa.le/
tira	inflection of tirare:	/ˈti.ra/
scappato	past participle of scappare
pur	apocopic form of pure	/ˈpur/
informazione	information	/in.for.matˈt͡sjo.ne/
lucy
sposare	to cause (someone) to get married/ to give a spouse to/ to marry…	/spoˈza.re/
andarcene	compound of the infinitive andare with ce (the conjunctive variant…	/anˈdar.t͡ʃe.ne/
est	east	/ˈɛst/
accaduto	past participle of accadere	/ak.kaˈdu.to/
violenza	violence	/vjoˈlɛn.t͡sa/
articolo	article	/arˈti.ko.lo/
crescere	to grow/ to increase/ to expand	/ˈkreʃ.ʃe.re/
suonare	to play (an instrument)	/swoˈna.re/
forti	fort/ fortress	/ˈfɔr.te/
caduta	fall (act of falling)	/kaˈdu.ta/
calmo	calm/ peaceful/ quiet/ still	/ˈkal.mo/
presi	busy/ taken up/ preoccupied (of person)	/ˈpre.zo/
parlarle	compound of the infinitive parlare with le
cugino	a male cousin (son of one’s uncle or aunt)	/kuˈd͡ʒi.no/
fossimo	first-person plural imperfect subjunctive of essere	/ˈfos.si.mo/
messaggi	message	/mesˈsad.d͡ʒo/
famiglie	family	/faˈmiʎ.ʎa/
povera	poor (with little or no possessions or money)	/ˈpɔ.ve.ro/
danni	damage/ harm/ injury	/ˈdan.no/
sentivo	first-person singular imperfect indicative of sentire
sospetto	suspicious/ suspect/ questionable	/sosˈpɛt.to/
guardie	guard (all senses)	/ˈɡwar.dja/
gira	inflection of girare:
trappola	trap/ snare/ catch	/ˈtrap.po.la/
dirai	second-person singular future of dire
starai	second-person singular future of stare
attenti	careful/ close/ focusing	/atˈtɛn.to/
diventando	gerund of diventare
criminale	criminal	/kri.miˈna.le/
lady	lady (wife of a lord/ important woman)	/ˈlɛ.di/
giacca	jacket/ coat	/ˈd͡ʒak.ka/
unita	united	/uˈni.to/
rossa	red	/ˈros.so/
dormito	past participle of dormire	/dorˈmi.to/
scomparso	past participle of scomparire	/skomˈpar.so/
modi	manner/ way	/ˈmɔ.do/
entrate	the act of entering/ entry/ entrance/ arrival/ admission	/enˈtra.ta/
sarete	second-person plural future of essere	/saˈre.te/
commesso	shop assistant	/komˈmes.so/
pugno	fist	/ˈpuɲ.ɲo/
opinione	opinion/ mind/ view/ attitude	/o.piˈnjo.ne/
chiamava	third-person singular imperfect indicative of chiamare
cresciuto	past participle of crescere	/kreʃˈʃu.to/
mal	apocopic form of male
interesse	interest/ concern	/in.teˈrɛs.se/
laura	a female given name	/ˈlaw.ra/
mettiamo	inflection of mettere:
sig
francia	France (a country located primarily in Western Europe)	/ˈfran.t͡ʃa/
ossa	bone	/ˈɔs.so/
roma	Rome (a major city/ the capital of Italy and the Italian region of…	/ˈro.ma/
carico	loaded/ laden	/ˈka.ri.ko/
fastidio	trouble/ bother/ nuisance	/fasˈti.djo/
lisa	a female given name/ diminutive of Elisabetta	/ˈli.sa/
premio	prize/ award	/ˈprɛ.mjo/
fermato	past participle of fermare	/ferˈma.to/
sopravvivere	to survive	/so.pravˈvi.ve.re/
studenti	student	/stuˈdɛn.te/
battuta	past participle of battere	/batˈtu.to/
dappertutto	everywhere/ all over the place	/dap.perˈtut.to/
dave
tè	tea	/ˈtɛ/
hank
profondo	deep/ profound	/proˈfon.do/
arrivi	arrival	/arˈri.vo/
cella	cell	/ˈt͡ʃɛl.la/
finora	so far/ till now/ up to now/ yet	/fiˈno.ra/
membro	member (one who belongs to a group/ an element of a set)	/ˈmem.bro/
lupo	wolf	/ˈlu.po/
gas	gas (state of matter/ petroleum)	/ˈɡas/
macchine	machine	/ˈmak.ki.na/
risposte	answer/ reply/ response/ feedback	/risˈpos.ta/
lotta	fight/ struggle	/ˈlɔt.ta/
presento	first-person singular present indicative of presentare	/preˈzɛn.to/
piccole	small	/ˈpik.ko.lo/
mostri	monster	/ˈmos.tro/
moto	clipping of motocicletta/ motorcycle	/ˈmɔ.to/
percento	percent	/perˈt͡ʃɛn.to/
jeff
vorra
carl
colpi	blow/ knock/ shock	/ˈkol.po/
amicizia	friendship	/a.miˈt͡ʃit.t͡sja/
diritti	straight/ direct	/diˈrit.to/
pulito	clean/ neat/ tidy	/puˈli.to/
protezione	protection	/pro.tetˈt͡sjo.ne/
disturbo	trouble/ bother/ inconvenience	/disˈtur.bo/
avranno	third-person plural future of avere
assieme	together/ along	/asˈsjɛ.me/
dicevo	first-person singular imperfect indicative of dire	/diˈt͡ʃe.vo/
diretto	direct/ straight/ immediate	/diˈrɛt.to/
pane	bread	/ˈpa.ne/
pesante	present participle of pesare	/peˈzan.te/
city	city (financial district of a city)	/ˈsi.ti/
park
aeroporto	airport/ airfield	/a.e.roˈpɔr.to/
gloria	glory	/ˈɡlɔ.rja/
scusarmi	compound of the infinitive scusare with mi
creduto	past participle of credere	/kreˈdu.to/
risponde	third-person singular present indicative of rispondere	/risˈpon.de/
terapia	therapy/ treatment	/te.raˈpi.a/
santa	holy	/ˈsan.to/
dirci	compound of the infinitive dire with ci	/ˈdir.t͡ʃi/
disastro	disaster	/diˈzas.tro/
uova	egg	/ˈwɔ.vo/
tirato	past participle of tirare	/tiˈra.to/
tenga	inflection of tenere:	/ˈtɛn.ɡa/
sedere	to sit	/seˈde.re/
veri	true	/ˈve.ro/
preparare	to prepare/ make ready/ get ready/ arrange	/pre.paˈra.re/
versione	version	/verˈsjo.ne/
costruire	to build/ construct	/kos.truˈi.re/
rete	net/ mesh	/ˈre.te/
sean
potra
guardo	alternative form of sguardo	/ˈɡwar.do/
puzza	alternative form of puzzo (“stink”)	/ˈput.t͡sa/
ricco	rich/ wealthy/ affluent (owning a lot of money or wealth)	/ˈrik.ko/
ali	wing	/ˈa.la/
sposati	married/ wedded	/spoˈza.to/
gola	throat (gullet or windpipe)	/ˈɡo.la/
fumo	smoke	/ˈfu.mo/
crisi	crisis	/ˈkri.zi/
dirmelo	compound of the infinitive dire with me (the conjunctive variant…	/ˈdir.me.lo/
raggiungere	to reach/ arrive at/ get to/ touch	/radˈd͡ʒun.d͡ʒe.re/
nervoso	nerve/ nervous	/nerˈvo.zo/
minimo	small	/ˈpik.ko.lo/
persa	past participle of perdere	/ˈpɛr.so/
traccia	trace	/ˈtrat.t͡ʃa/
inghilterra	England (a constituent country of the United Kingdom)	/in.ɡilˈtɛr.ra/
albergo	hotel/ inn	/alˈbɛr.ɡo/
tornate	past participle of tornare	/torˈna.to/
incendio	fire/ blaze	/inˈt͡ʃɛn.djo/
falso	false	/ˈfal.so/
dirglielo	compound of the infinitive dire with glie (the conjunctive variant…	/ˈdir.ʎe.lo/
ucciderlo	compound of the infinitive uccidere with lo
polvere	dust/ powder	/ˈpol.ve.re/
chicago	Chicago (a large city in Illinois)	/t͡ʃiˈka.ɡo/
gioia	joy/ delight	/ˈd͡ʒɔ.ja/
fucile	long gun/ rifle	/fuˈt͡ʃi.le/
maniera	manner/ way	/maˈnjɛ.ra/
william
sessuale	sex/ sexual	/ses.suˈa.le/
orecchie	ear	/oˈrek.kjo/
privata	feminine singular of privato	/priˈva.ta/
tentativo	attempt/ try/ effort/ shot/ endeavour/endeavor	/ten.taˈti.vo/
weekend	weekend	/wiˈkɛnd/
totale	total	/toˈta.le/
poche	feminine plural of poco	/ˈpɔ.ke/
sicuri	safe/ secure	/siˈku.ro/
sentirmi	compound of the infinitive sentire with mi
aspettiamo	inflection of aspettare:
svegliati	awake	/zveʎˈʎa.to/
parlano	third-person plural present indicative of parlare	/ˈpar.la.no/
scherzi	joke/ jest/ trick/ hoax/ frolic	/ˈsker.t͡so/
trucco	makeup (cosmetic)	/ˈtruk.ko/
lord	lord (British aristocrat)	/ˈlɔrd/
trovate	solution or quick fix used to get out of a difficult situation/…	/troˈva.ta/
dovevamo	first-person plural imperfect indicative of dovere
nascondere	to hide/ to conceal	/nasˈkon.de.re/
aiutarci	compound of the infinitive aiutare with ci
succederà	to take the place (of)/ to succeed (in an office)	/sutˈt͡ʃɛ.de.re/
rendere	to give back/ to return	/ˈrɛn.de.re/
urla	scream	/ˈur.lo/
larry
calda	warm/ hot	/ˈkal.do/
aspettato	past participle of aspettare
dovessi	first/second-person singular imperfect subjunctive of dovere
ambulanza	ambulance	/am.buˈlan.t͡sa/
superiore	superior (intelligence/ quality)	/su.peˈrjo.re/
m	The eleventh letter of the Italian alphabet/ called emme and…	/ˈɛs.se.re/
dean
volare	to fly	/voˈla.re/
mancato	past participle of mancare	/manˈka.to/
perdono	forgiveness/ pardon	/perˈdo.no/
errori	mistake/ error/ slip/ howler/ blunder/ goof	/erˈro.re/
proprietario	owner/ proprietary/ proprietor/ landlord	/pro.prjeˈta.rjo/
piaccia	inflection of piacere:	/ˈpjat.t͡ʃa/
raccontato	past participle of raccontare
ospite	hosting	/ˈɔs.pi.te/
dovro
dovrò	to owe	/doˈve.re/
dillo	compound of di/ the second-person singular imperative form of…
poteri	power	/poˈte.re/
credito	credit (all senses)	/ˈkre.di.to/
recente	recent	/reˈt͡ʃɛn.te/
dovrà	to owe	/doˈve.re/
pizza	pizza (Italian dish)	/ˈpit.t͡sa/
fatemi	compound of fate/ the second-person plural imperative form of…	/ˈfa.te.mi/
amato	past participle of amare	/aˈma.to/
kyle
telecamere	television camera	/ˌte.leˈka.me.ra/
quarto	fourth	/ˈkwar.to/
bravi	good/ well-behaved	/ˈbra.vo/
avessero	third-person plural imperfect subjunctive of avere
movimento	movement	/mo.viˈmen.to/
regno	kingdom (all senses)	/ˈreɲ.ɲo/
volevamo	first-person plural imperfect indicative of volere	/vo.leˈva.mo/
stomaco	stomach/ tummy	/ˈstɔ.ma.ko/
membri	member (one who belongs to a group/ an element of a set)	/ˈmem.bro/
licenziato	past participle of licenziare	/li.t͡ʃenˈt͡sja.to/
preferirei	first-person singular conditional of preferire
tirare	to pull/ to draw/ to tug/ to drag	/tiˈra.re/
chiedevo	first-person singular imperfect indicative of chiedere
analisi	analysis/ testing/ test	/aˈna.li.zi/
muoversi	reflexive of muovere
merita	deserved	/ˈmɛ.ri.to/
volesse	third-person singular imperfect subjunctive of volere	/voˈles.se/
promessa	promise	/proˈmes.sa/
capita	inflection of capitare:	/ˈka.pi.ta/
farvi	compound of the infinitive fare with vi	/ˈfar.vi/
credete	inflection of credere:
sissignore	"yessir!" in accepting an authority figure's/ especially royal or…	/ˌsis.siɲˈɲo.re/
dannato	damned	/danˈna.to/
phil
baby	child/ baby/ neonate	/ˈbɛ.bi/
bei	masculine plural of bello (before a consonant)	/ˈbɛ.i/
assicuro	first-person singular present indicative of assicurare	/as.siˈku.ro/
abbandonato	past participle of abbandonare	/ab.ban.doˈna.to/
facilmente	easily	/fa.t͡ʃilˈmen.te/
scale	plural of scala	/ˈska.le/
attorno	around	/atˈtor.no/
darò	to give (to transfer the possession/holding of something to…	/ˈda.re/
smetterla	to stop or give up an activity/ to leave off/ to stop	/ˈzmet.ter.la/
corpi	body (the physical structure of a human or animal)	/ˈkɔr.po/
sospettato	past participle of sospettare	/sos.petˈta.to/
mettendo	gerund of mettere
cinese	Chinese	/t͡ʃiˈne.ze/
verranno	third-person plural future of venire
imbarazzante	embarrassing/ awkward	/im.ba.ratˈt͡san.te/
fonte	source/ spring (where a body of water emerges)	/ˈfon.te/
mancano	third-person plural present indicative of mancare	/ˈman.ka.no/
perdendo	gerund of perdere
studiare	to study	/stuˈdja.re/
divano	sofa/ divan/ settee/ chesterfield/ love seat	/diˈva.no/
amante	lover/ paramour	/aˈman.te/
risultato	past participle of risultare	/ri.zulˈta.to/
accuse	plural of accusa	/akˈku.ze/
jerry
societa
neppure	not even	/nepˈpu.re/
bloccato	blocked	/blokˈka.to/
avessimo	first-person plural imperfect subjunctive of avere	/aˈves.si.mo/
tornati	past participle of tornare	/torˈna.to/
scrivania	desk	/skri.vaˈni.a/
complicato	complicated/ difficult/ elaborate/ tricky	/kom.pliˈka.to/
louis
pavimento	floor	/pa.viˈmen.to/
tolto	past participle of togliere	/ˈtɔl.to/
mila	thousand/ one thousand	/ˈmil.le/
famoso	famous/ well-known/ renowned	/faˈmo.zo/
desideri	wish/ desire/ longing	/de.ziˈdɛ.rjo/
lily
traffico	traffic	/ˈtraf.fi.ko/
avrete	second-person plural future of avere
eccoti	compound of ecco with ti	/ˈɛk.ko.ti/
contare	to count	/konˈta.re/
cia	CIA (“Central Intelligence Agency”)	/ˈt͡ʃi.a/
prestito	loan	/ˈprɛs.ti.to/
potreste	second-person plural conditional of potere
solamente	only/ just/ but/ alone/ merely	/so.laˈmen.te/
chissà	who knows?	/kisˈsa/
sorriso	smile	/sorˈri.zo/
sentiamo	inflection of sentire:
lavorava	third-person singular imperfect indicative of lavorare
ferite	past participle of ferire	/feˈri.to/
proiettile	synonym of propulsivo	/proˈjɛt.ti.le/
motore	motor/ motory/ motive/ propelling/ driving/ moving	/moˈto.re/
specialmente	especially/ particularly/ mainly	/spe.t͡ʃalˈmen.te/
posta	past participle of porre	/ˈpos.to/
darle	compound of the infinitive dare with le	/ˈdar.le/
lontana	distant	/lonˈta.no/
file	file	/ˈfa.il/
ingresso	entrance/ hall	/inˈɡrɛs.so/
riuscivo	first-person singular imperfect indicative of riuscire
respira	inflection of respirare:
mettiti	compound of metti/ the second-person singular imperative form of…	/ˈmet.ti.ti/
fido	faithful/ loyal	/ˈfi.do/
nate	past participle of nascere/ born	/ˈna.to/
roger
lasciati	past participle of lasciare	/laʃˈʃa.to/
piatto	flat	/ˈpjat.to/
folle	bellows	/ˈfɔl.le/
proposta	proposal	/proˈpos.ta/
rapporti	report/ statement/ account	/rapˈpɔr.to/
tuttavia	but/ still	/tut.taˈvi.a/
cazzate	crap/ bullshit/ shit/ rubbish/ gibberish/ garbage/ nonsense/ malarkey	/katˈt͡sa.ta/
affascinante	present participle of affascinare	/af.faʃ.ʃiˈnan.te/
virus	virus	/ˈvi.rus/
liberta	a freed slave	/liˈbɛr.to/
simili	similar	/ˈsi.mi.le/
jenny
carter	chain guard (on a bicycle or motorcycle)
prenderla	compound of the infinitive prendere with la
bugie	lie/ untruth	/buˈd͡ʒi.a/
clark
prese	feminine plural of preso	/ˈpre.ze/
sterline	pound/ sterling	/sterˈli.na/
trovarmi	compound of the infinitive trovare with mi	/troˈvar.mi/
frattempo	meantime	/fratˈtɛm.po/
leo
banda	side	/ˈban.da/
esplosione	explosion/ blast/ burst	/es.ploˈzjo.ne/
alan
calcio	a kick (with the foot)	/ˈkal.t͡ʃo/
ricerche	search/ quest/ hunt/ manhunt/ prospecting/ pursuit	/riˈt͡ʃer.ka/
